0.2111779216 -0.868
0.2121318097 -0.869
0.2177180159 -0.871
0.2187315221 -0.867
0.2196854099 -0.866
0.2231650741 -0.869
0.2236845854 -0.870
0.2242799308 -0.870
0.2249186779 -0.867
0.2253113220 -0.875
0.2256531718 -0.864
0.2261706560 -0.865
0.2266726395 -0.869
0.2273212832 -0.866
0.2276205657 -0.867
0.2329384912 -0.861
0.2339877679 -0.871
0.2349535796 -0.881
0.2397085919 -0.875
0.2408319141 -0.871
0.2409367226 -0.870
0.2418752292 -0.871
0.2421410062 -0.871
0.2428350791 -0.873
0.2432856719 -0.872
0.2441625332 -0.871
0.2451879628 -0.870
0.2461835835 -0.871
0.2487312991 -0.874
0.2497626906 -0.870
0.2507285020 -0.872
0.2566485694 -0.866
0.2576620753 -0.872
0.2586278868 -0.872
0.2639667979 -0.878
0.2645539160 -0.865
0.2648678642 -0.872
0.2649504949 -0.870
0.2655733838 -0.872
0.2656318095 -0.870
0.2659520772 -0.876
0.2659946446 -0.874
0.2665451571 -0.872
0.2667628820 -0.868
0.2669553289 -0.873
0.2670379595 -0.876
0.2683801991 -0.870
0.2701270064 -0.870
0.2716305725 -0.869
0.2726500403 -0.868
0.2736098899 -0.871
0.2795299573 -0.868
0.2805792340 -0.866
0.2815331220 -0.869
0.2858057055 -0.868
0.2869205622 -0.872
0.2879936861 -0.871
0.2885143898 -0.872
0.2894742394 -0.872
0.2935596225 -0.867
0.2943704273 -0.874
0.2953644978 -0.867
0.2953958569 -0.875
0.2962126233 -0.868
0.2963780038 -0.867
0.2973438152 -0.865
0.2975063341 -0.866
0.2982992534 -0.866
0.2993187211 -0.872
0.3001474112 -0.870
0.3032519589 -0.871
0.3042654651 -0.862
0.3052372384 -0.863
0.3066898904 -0.871
0.3077093582 -0.870
0.3086453610 -0.865
0.3108861630 -0.868
0.3111871147 -0.864
0.3118579363 -0.867
0.3122065825 -0.866
0.3126494250 -0.861
0.3128654807 -0.873
0.3131962413 -0.860
0.3137359034 -0.868
0.3141458368 -0.866
0.3166378690 -0.866
0.3194978638 -0.862
0.3208452305 -0.859
0.3256671343 -0.867
0.3258093828 -0.863
0.3268169269 -0.868
0.3268308777 -0.862
0.3269846921 -0.866
0.3277529296 -0.864
0.3278861162 -0.867
0.3282128228 -0.868
0.3294171064 -0.869
0.3348018040 -0.865
0.3358153099 -0.860
0.3368049687 -0.863
0.3427906159 -0.862
0.3437981600 -0.857
0.3447699335 -0.855
0.3474496434 -0.850
0.3486837359 -0.853
0.3498701339 -0.857
0.3507257714 -0.859
0.3509492199 -0.853
0.3517512010 -0.859
0.3527170128 -0.858
0.3586430417 -0.854
0.3596684713 -0.857
0.3606283212 -0.859
0.3665245412 -0.854
0.3675380471 -0.855
0.3684978970 -0.856
0.3744060407 -0.856
0.3754255085 -0.853
0.3763853584 -0.853
0.3818494672 -0.856
0.3821877395 -0.856
0.3826602718 -0.851
0.3830522004 -0.860
0.3836558924 -0.858
0.3841074393 -0.860
0.3844965062 -0.857
0.3849480528 -0.851
0.4406789583 -0.739
0.4409322156 -0.756
0.4417163113 -0.744
0.4417613828 -0.749
0.4425450017 -0.738
0.4427987358 -0.745
0.4430471046 -0.733
0.4433705917 -0.740
0.4437764709 -0.738
0.4442990823 -0.731
0.4456047165 -0.718
0.4460002223 -0.720
0.4467434203 -0.709
0.4469774807 -0.713
0.4470316138 -0.718
0.4479855018 -0.708
0.4493149830 -0.698
0.4495410547 -0.692
0.4503344508 -0.691
0.4513062243 -0.680
0.4523256921 -0.671
0.4533630451 -0.668
0.4543050098 -0.655
0.4556166057 -0.646
0.4557588541 -0.634
0.4566301116 -0.640
0.4575533559 -0.622
0.4575720760 -0.631
0.4583403134 -0.622
0.4585975056 -0.624
0.4596229352 -0.617
0.4617210116 -0.594
0.4629968368 -0.580
0.4643084330 -0.568
0.4659305195 -0.552
0.4666752676 -0.539
0.4669082546 -0.546
0.4682138888 -0.523
0.4692512421 -0.516
0.4702230153 -0.520
0.4712365213 -0.496
0.4722500272 -0.488
0.4732158389 -0.482
0.4745155112 -0.464
0.4755588263 -0.457
0.4760814375 -0.439
0.4765127141 -0.450
0.4772678358 -0.433
0.4775262203 -0.434
0.4785397262 -0.423
0.4785436610 -0.426
0.4794995758 -0.413
0.4797121738 -0.405
0.4797673801 -0.404
0.4808290573 -0.389
0.4818242009 -0.383
0.4818664106 -0.389
0.4828083750 -0.380
0.4838516898 -0.363
0.4839466017 -0.359
0.4848830813 -0.355
0.4858369693 -0.336
0.4859080339 -0.337
0.4871843361 -0.327
0.4882038038 -0.321
0.4889247045 -0.304
0.4891457682 -0.307
0.4901831212 -0.297
0.4908980603 -0.289
0.4912085508 -0.286
0.4921624389 -0.277
0.4934799967 -0.270
0.4945113881 -0.259
0.4954533525 -0.255
0.4964668584 -0.247
0.4974803643 -0.244
0.4984759850 -0.242
0.4997875810 -0.245
0.5008487814 -0.243
0.5018145928 -0.248
0.5028340606 -0.242
0.5038535283 -0.247
0.5045609556 -0.244
0.5048431872 -0.253
0.5057533157 -0.260
0.5061488216 -0.264
0.5070291409 -0.269
0.5071802127 -0.264
0.5081639097 -0.275
0.5082036153 -0.287
0.5091714541 -0.284
0.5096404091 -0.298
0.5102088071 -0.296
0.5109043106 -0.311
0.5111626951 -0.302
0.5120724659 -0.315
0.5121741742 -0.320
0.5124981382 -0.313
0.5133188396 -0.335
0.5133363674 -0.331
0.5135295297 -0.321
0.5144595706 -0.333
0.5146300778 -0.344
0.5154671147 -0.347
0.5157449346 -0.354
0.5164806206 -0.357
0.5169551800 -0.368
0.5174404705 -0.367
0.5181535017 -0.385
0.5187699517 -0.389
0.5196141427 -0.406
0.5197834579 -0.395
0.5206240717 -0.412
0.5207111139 -0.410
0.5217091192 -0.419
0.5228478230 -0.434
0.5238255582 -0.433
0.5254650531 -0.459
0.5277841932 -0.479
0.5288096228 -0.491
0.5297813961 -0.496
0.5310751068 -0.523
0.5312158054 -0.526
0.5324081653 -0.532
0.5336601433 -0.549
0.5348167324 -0.560
0.5353020229 -0.544
0.5360448631 -0.568
0.5362499491 -0.567
0.5372634550 -0.570
0.5372729938 -0.579
0.5382829228 -0.589
0.5385368956 -0.593
0.5392189253 -0.589
0.5396279049 -0.605
0.5405185978 -0.602
0.5415917216 -0.621
0.5425575334 -0.624
0.5435829630 -0.633
0.5446024307 -0.642
0.5455742040 -0.646
0.5478873825 -0.663
0.5487876142 -0.668
0.5503293356 -0.695
0.5512534147 -0.693
0.5512697499 -0.705
0.5520964131 -0.695
0.5520999903 -0.707
0.5524859572 -0.713
0.5528869478 -0.711
0.5531337664 -0.704
0.5537140878 -0.722
0.5538646829 -0.723
0.5540757307 -0.713
0.5548603036 -0.725
0.5548766388 -0.727
0.5554111738 -0.720
0.5558141916 -0.730
0.5562001585 -0.739
0.5564723742 -0.734
0.5566428817 -0.736
0.5574083770 -0.735
0.5577025321 -0.747
0.5589306628 -0.752
0.5593280764 -0.759
0.5600335958 -0.759
0.5604131239 -0.758
0.5771916558 -0.834
0.5783199863 -0.840
0.5784257486 -0.842
0.5792917595 -0.841
0.5805854700 -0.841
0.5815810906 -0.845
0.5825767113 -0.847
0.5834575077 -0.851
0.5835902172 -0.848
0.5838880687 -0.844
0.5845664023 -0.851
0.5851102378 -0.843
0.5851402853 -0.853
0.5857647241 -0.857
0.5861716765 -0.857
0.5862489416 -0.857
0.5869988166 -0.854
0.5874591868 -0.849
0.5882269476 -0.854
0.5886396233 -0.846
0.5893358422 -0.855
0.5899035247 -0.847
0.5908978337 -0.853
0.5910243433 -0.851
0.5921676973 -0.859
0.5925565259 -0.850
0.5934733314 -0.853
0.5940529377 -0.851
0.5945599290 -0.851
0.5945941497 -0.857
0.5955257407 -0.850
0.5955731966 -0.851
0.5958282423 -0.862
0.5964796285 -0.853
0.5966761296 -0.850
0.5970325259 -0.856
0.5975050581 -0.852
0.5978923366 -0.848
0.5982427713 -0.856
0.5985543351 -0.849
0.5991800855 -0.850
0.5993516662 -0.855
0.5994545668 -0.858
0.6003843691 -0.850
0.6004919198 -0.857
0.6013504191 -0.853
0.6014932637 -0.849
0.6094240077 -0.865
0.6106819476 -0.859
0.6119756581 -0.858
0.6135436114 -0.860
0.6148075129 -0.866
0.6160296820 -0.859
0.6172637746 -0.860
0.6173518900 -0.861
0.6183786310 -0.860
0.6184011667 -0.848
0.6194385200 -0.854
0.6203387517 -0.857
0.6214416848 -0.859
0.6228904021 -0.857
0.6240231441 -0.855
0.6250604974 -0.856
0.6335068177 -0.858
0.6360048117 -0.857
0.6371614011 -0.860
0.6491819396 -0.866
0.6502669871 -0.865
0.6515726212 -0.866
0.6530988422 -0.864
0.6546548719 -0.853
0.6561810927 -0.858
0.6576357718 -0.864
0.7015978458 -0.870
0.7028736709 -0.859
0.7043581590 -0.866
0.7062897822 -0.867
0.7084924289 -0.872
0.7095178583 -0.875
0.7104717463 -0.878
0.7112587039 -0.877
0.7120396998 -0.873
0.7130710912 -0.877
0.7139653611 -0.872
0.7159208316 -0.880
0.7164156608 -0.872
0.7169641465 -0.875
0.7174470523 -0.874
0.7178286074 -0.878
0.7184128637 -0.876
0.7371209918 -0.874
0.7381464214 -0.880
0.7391360802 -0.882
0.7765119152 -0.870
0.7780381360 -0.872
0.7792603051 -0.871
0.7807030606 -0.870
0.8164411892 -0.872
0.8176156638 -0.869
0.8188736038 -0.865
0.8199586513 -0.862
0.8618785701 -0.848
0.8628980378 -0.845
0.8636495824 -0.842
0.8638459640 -0.845
0.8649134842 -0.847
0.8662846980 -0.848
0.8675247524 -0.851
0.8697242988 -0.847
0.8707378047 -0.845
0.8716857309 -0.849
0.8777071488 -0.846
0.8787206547 -0.846
0.8796805046 -0.845
0.8857078844 -0.847
0.8867154285 -0.843
0.8877050873 -0.841
0.9012383731 -0.844
0.9022518790 -0.843
0.9024620921 -0.842
0.9032176907 -0.839
0.9035590633 -0.841
0.9045904547 -0.842
0.9053476032 -0.836
0.9063849565 -0.832
0.9072434556 -0.836
0.9082808089 -0.838
0.9091214224 -0.830
0.9092033376 -0.836
0.9100543251 -0.836
0.9102168438 -0.840
0.9111766934 -0.838
0.9113301503 -0.844
0.9128444473 -0.839
0.9166182668 -0.831
0.9170848371 -0.826
0.9180983430 -0.832
0.9190522310 -0.824
0.9193845419 -0.825
0.9214532864 -0.824
0.9233193298 -0.823
0.9250140310 -0.804
0.9260036899 -0.801
0.9271423934 -0.801
0.9325541576 -0.775
0.9330743845 -0.769
0.9340938523 -0.765
0.9345990550 -0.760
0.9350417785 -0.759
0.9359106510 -0.755
0.9371208964 -0.739
0.9384026834 -0.740
0.9397321649 -0.729
0.9408947159 -0.723
0.9443724721 -0.701
0.9454455962 -0.693
0.9488954512 -0.664
0.9501891619 -0.647
0.9513994073 -0.638
0.9525738817 -0.631
0.9538318216 -0.615
0.9540360729 -0.617
0.9550436170 -0.603
0.9550957231 -0.602
0.9560332758 -0.595
0.9561231798 -0.595
0.9564252046 -0.595
0.9575877555 -0.582
0.9577149803 -0.574
0.9586450212 -0.573
0.9588933897 -0.565
0.9596704505 -0.564
0.9601036351 -0.554
0.9606899186 -0.550
0.9612959950 -0.546
0.9616318829 -0.546
0.9620069992 -0.533
0.9627149033 -0.521
0.9629434789 -0.523
0.9630145433 -0.520
0.9638536072 -0.515
0.9639808319 -0.512
0.9639863169 -0.513
0.9649287581 -0.499
0.9659661114 -0.491
0.9669736555 -0.478
0.9679096582 -0.474
0.9692391395 -0.450
0.9702645691 -0.436
0.9712065334 -0.431
0.9713312542 -0.424
0.9722379249 -0.417
0.9732454690 -0.406
0.9741874333 -0.387
0.9746742739 -0.381
0.9754990293 -0.368
0.9758308630 -0.362
0.9765184970 -0.356
0.9771245737 -0.346
0.9774783469 -0.340
0.9783348191 -0.324
0.9784918528 -0.334
0.9795232443 -0.320
0.9796941096 -0.310
0.9804652086 -0.307
0.9808805077 -0.292
0.9817708428 -0.281
0.9821265239 -0.278
0.9827962724 -0.269
0.9832592659 -0.257
0.9837382367 -0.254
0.9847696282 -0.245
0.9848451045 -0.243
0.9857831341 -0.228
0.9862461276 -0.211
0.9867370221 -0.213
0.9875219528 -0.198
0.9880545799 -0.193
0.9886725800 -0.185
0.9890680859 -0.181
0.9898947491 -0.169
0.9900279357 -0.163
0.9910593272 -0.164
0.9911407654 -0.159
0.9920847565 -0.147
0.9923629342 -0.139
0.9930147975 -0.131
0.9934956762 -0.122
0.9943562024 -0.122
0.9950755533 -0.112
0.9953816320 -0.115
0.9962738750 -0.100
0.9963355200 -0.105
0.9973490259 -0.109
0.9976272036 -0.106
0.9983684937 -0.104
0.9988136017 -0.105
0.9993402670 -0.104
